,UserNo,ProgramNo,RecommendScore,ProgramName
1322,10319,488,1.1505518622559072,怪兽大学
204,10319,592,1.13994635408812,新侠客行
384,10319,581,0.9956119255528524,进击吧闪电
2051,10319,470,0.9634342706433615,人在?逋？去拖影)
2180,10319,926,0.887834767981087,豆腐味道
494,10319,1691,0.870736943051867,捉妖记
395,10319,1681,0.8647747928198739,08月25日 巴巴爸爸的探险
2127,10319,1450,0.8627024121919473,05月07日 非你莫属：奇葩女假简历被揭底
914,10324,2538,0.48518331922322055,太极2
573,10324,1691,0.4693898595334642,捉妖记
1455,10324,2493,0.4440767288098695,09月01日 小公主苏菲亚2
1680,10324,1947,0.39089819060696035,黎明2011年LEON-X-U红馆演唱会
3219,10324,1099,0.3116736307086359,极限挑战 第一季番外篇20151005期
1143,10324,1348,0.2950055303098835,哈利波特3：阿兹卡班的逃犯
3384,10324,2124,0.2709329780183019,小小羊提米提米的失误
1208,10324,2027,0.2253744679276044,奢华之旅：魁北克
1924,10324,2233,0.2253744679276044,古埃及的珍宝
2874,10324,1588,0.2253744679276044,霍比特人：意外旅程
3679,10328,2567,0.26256302586302854,06月27日 果宝特攻2
3496,10328,2532,0.23940596341199744,08月02日 梦想召唤王
3387,10328,2124,0.21081851067789195,小小羊提米提米的失误
3412,10328,1706,0.21081851067789195,星际小蚂蚁3D儿歌系列采蘑菇的小姑娘
3584,10328,1198,0.21081851067789195,06月30日 小济公
3590,10328,1582,0.21081851067789195,出关
3592,10328,1245,0.21081851067789195,时代：行走的餐桌？杭州
3596,10328,1634,0.21081851067789195,08月05日 熊熊乐园
3598,10328,1726,0.21081851067789195,真相：动物生存手册
3682,10328,2111,0.21081851067789195,真相：勇探无人谷
3706,10330,2144,0.5,发现：再探三星堆
1503,10330,793,0.16675720702853739,07月31日 小猪佩奇
1515,10330,729,0.16675720702853739,但丁密码
1569,10330,1477,0.16675720702853739,卧底归来
2886,10330,710,0.16675720702853739,陪安东尼度过漫长岁月
3703,10330,976,0.16675720702853739,08月11日 小猪佩奇
3705,10330,1341,0.16675720702853739,伦敦直播：凯蒂？佩里
1950,10330,2233,0.10425720702853739,古埃及的珍宝
2223,10330,320,0.10425720702853739,05月13日 猪猪侠之五灵守卫者
3067,10330,1083,0.10425720702853739,人文地理：风花雪乐
812,10335,2471,1.3636562077143117,08月09日 神奇阿呦
1494,10335,2493,0.9978294829149559,09月01日 小公主苏菲亚2
2372,10335,2459,0.796932345174035,07月27日 猪猪侠超星萌宠二
1188,10335,1348,0.7674695626245955,哈利波特3：阿兹卡班的逃犯
3741,10335,2483,0.7422105281281315,08月17日 半斤八两
2938,10335,1995,0.7071067811865475,冰与火之歌：权力游戏 第四季
3742,10335,1227,0.4960280271767723,09月16日 熊出没之丛林总动员
3743,10335,1674,0.4082482904638631,05月23日 新葫芦兄弟
689,10335,1691,0.4023556129842604,捉妖记
3744,10335,1106,0.4023556129842604,特别呈现：传家本事？山中的传奇
678,10343,1691,0.7327313620353354,捉妖记
979,10343,2538,0.5736430117621654,太极2
1719,10343,1947,0.4099723039425471,黎明2011年LEON-X-U红馆演唱会
360,10343,1447,0.40642509983663533,阳光清洗
1064,10343,1150,0.33570276569831914,08月29日 神奇阿呦
3688,10343,1999,0.31293883124993194,电锯狂魔
3272,10343,1475,0.30843796078198055,冰上的尤里
3169,10343,2705,0.2890971602217499,真的不骗你3
2714,10343,2470,0.28775302644819784,08月08日 KK魔法可可
3086,10343,1994,0.2737384746192168,冰与火之歌：权力游戏 第六季
389,10351,647,0.08638684255813601,09月15日 极速前进 第四季：张继科化身战神接飞米
708,10351,673,0.08638684255813601,黑色行动：霹雳行动
2075,10351,712,0.08638684255813601,佳人蓓尔
2177,10351,679,0.08638684255813601,警察故事4之简单任务
2219,10351,570,0.08638684255813601,灭门
2224,10351,320,0.08638684255813601,05月13日 猪猪侠之五灵守卫者
2480,10351,2550,0.08638684255813601,冲出康普顿
3347,10351,1320,0.08638684255813601,冲锋车
3389,10351,2124,0.08638684255813601,小小羊提米提米的失误
3772,10351,1555,0.08638684255813601,来自天堂的航班
3774,10356,2258,0.7071067811865475,小猪威比
693,10356,1691,0.4143340253741764,捉妖记
177,10356,1174,0.3728928304348209,07月06日 今晚80后脱口秀：责任心
2211,10356,2204,0.3728928304348209,09月19日 猫村狂想曲
3310,10356,1630,0.3728928304348209,07月12日 猪猪侠超星萌宠二
989,10356,2538,0.2182178902359924,太极2
1724,10356,1947,0.2182178902359924,黎明2011年LEON-X-U红馆演唱会
1991,10356,1301,0.2182178902359924,07月06日 贝肯熊
3545,10356,1690,0.2182178902359924,忠烈杨家将
3732,10356,2157,0.2182178902359924,自然：自然界中的超级大盗
507,10367,1691,1.1693981446289141,捉妖记
1081,10367,1348,0.5926164421817082,哈利波特3：阿兹卡班的逃犯
3034,10367,907,0.5303094020820738,公主新娘
3038,10367,825,0.45245950766592147,极限挑战 第二季20160612期
2229,10367,417,0.37606397267965186,大话西游之月光宝盒
2688,10367,960,0.3595064025877398,死人之夜
2296,10367,2459,0.347296192637712,07月27日 猪猪侠超星萌宠二
3048,10367,974,0.3390701657631533,07月29日 2017出彩中国人：8岁萌娃变爆裂鼓手
3059,10367,872,0.3390701657631533,一球成名
719,10367,2471,0.33627308831245095,08月09日 神奇阿呦
2632,10374,1955,1.089736935708592,我的青春在延安
30,10374,568,0.9747099763091389,暗黑杀神
2402,10374,2550,0.9137574866138354,冲出康普顿
3060,10374,1083,0.8652846408750119,人文地理：风花雪乐
1856,10374,2233,0.8645530914057179,古埃及的珍宝
3068,10374,1994,0.8285397733266571,冰与火之歌：权力游戏 第六季
1082,10374,1348,0.8213359599317354,哈利波特3：阿兹卡班的逃犯
720,10374,2471,0.7500485511298612,08月09日 神奇阿呦
832,10374,2538,0.7415816237971964,太极2
2590,10374,2030,0.7415816237971964,我去世的吃醋女友
149,10376,1174,1.9164492674122924,07月06日 今晚80后脱口秀：责任心
600,10376,1691,1.369771866778992,捉妖记
323,10376,1447,1.2461708697671063,阳光清洗
2258,10376,417,1.2125248180950337,大话西游之月光宝盒
1288,10376,2052,1.1747828356192405,05月24日 神奇阿呦
1401,10376,335,1.1369230687262557,06月05日 熊熊乐园
1813,10376,451,1.1001144917789885,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
3102,10376,2646,1.0036104761081304,天使的印迹：苦难
475,10376,1681,0.8574589194333557,08月25日 巴巴爸爸的探险
1934,10376,2233,0.8192080760801234,古埃及的珍宝
3548,10380,2250,0.7071067811865475,你是我的幸福
3462,10380,1884,0.6783655236448469,08月05日 非诚勿扰：“忧郁小王子”花式矫情
3560,10380,1028,0.5923095222826489,潜艇总动员4
3565,10380,2462,0.5773502691896258,07月31日 喜羊羊发明大作战
2056,10380,311,0.5310405563386821,机械姬
2151,10380,348,0.5310405563386821,07月08日 我想和你唱 第二季：萧敬腾被爆撩妹有绝招
1560,10380,1477,0.45305710961427265,卧底归来
3568,10380,1832,0.4357528842459524,小屁孩救梦记
3569,10380,1843,0.4357528842459524,接班人
2676,10380,1955,0.4343485877885544,我的青春在延安
711,10382,2471,1.31658721095074,08月09日 神奇阿呦
98,10382,1174,1.0808849505552243,07月06日 今晚80后脱口秀：责任心
495,10382,1691,1.0773084168727545,捉妖记
1227,10382,477,1.0743971084757908,唐人街探案
1330,10382,819,1.0637436528132662,极限挑战 第一季20150802期
27,10382,568,1.0337836399919484,暗黑杀神
2278,10382,764,1.0180271508432268,芭芭拉
1728,10382,451,0.9418747122633727,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2291,10382,2459,0.8306199482327872,07月27日 猪猪侠超星萌宠二
703,10382,781,0.8278705325043412,04月26日 神奇阿呦
2471,10384,2550,1.3203314897599139,冲出康普顿
1059,10384,1150,1.2735524239653795,08月29日 神奇阿呦
1948,10384,2233,1.1876945052903864,古埃及的珍宝
968,10384,2538,1.1058997776814767,太极2
1712,10384,1947,0.9547946969663652,黎明2011年LEON-X-U红馆演唱会
1839,10384,451,0.7521039252313726,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1316,10384,1673,0.7210653554283474,05月22日 积高侠与阿里巴巴
3419,10384,1953,0.7127938654436723,一生一世
3022,10384,2281,0.7065774611909845,名侦探柯南：迷宫的十字路
663,10384,1691,0.6650163584810113,捉妖记
1114,10388,1348,1.7068149991823762,哈利波特3：阿兹卡班的逃犯
2245,10388,417,1.5795051972499279,大话西游之月光宝盒
1891,10388,2233,1.2543299261318017,古埃及的珍宝
869,10388,2538,1.0152425779687397,太极2
2878,10388,2402,0.9773097510330641,06月17日 非诚勿扰：播音出身爱挑刺 孟非威胁别找茬
1637,10388,1947,0.9610356960890951,黎明2011年LEON-X-U红馆演唱会
1767,10388,451,0.8740664569427992,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2725,10388,389,0.8468499042452083,07月23日 超级飞侠二
735,10388,2471,0.8174360723581,08月09日 神奇阿呦
119,10388,1174,0.8011620174141312,07月06日 今晚80后脱口秀：责任心
655,10389,1691,1.8269909958208277,捉妖记
2537,10389,1502,1.3186642802371875,07月16日 巨神战击队第三季
482,10389,1681,1.2875935044961668,08月25日 巴巴爸爸的探险
1983,10389,1301,1.1249341622129343,07月06日 贝肯熊
962,10389,2538,1.0309495468632346,太极2
2468,10389,2550,0.8763334795528255,冲出康普顿
1054,10389,1150,0.8614032297222511,08月29日 神奇阿呦
1707,10389,1947,0.8082418482579149,黎明2011年LEON-X-U红馆演唱会
3262,10389,1240,0.7421412796917067,我们家的微幸福生活
2936,10389,1995,0.7111090050314455,冰与火之歌：权力游戏 第四季
527,10390,1691,0.8785508633070788,捉妖记
1309,10390,1673,0.8136095863255479,05月22日 积高侠与阿里巴巴
235,10390,1447,0.7920335402546326,阳光清洗
212,10390,690,0.7884023356398102,寻人大师
854,10390,2538,0.6778903251948162,太极2
1101,10390,1348,0.6690622458708251,哈利波特3：阿兹卡班的逃犯
2069,10390,712,0.6141875141178564,佳人蓓尔
380,10390,700,0.5911524669007617,改变世界的武器已剪辑
2082,10390,696,0.5585131368687467,宝贝小猪麦2
3269,10390,628,0.5495027859857948,洗罪
1446,10394,2493,2.5754947767771306,09月01日 小公主苏菲亚2
554,10394,1691,2.269438262177407,捉妖记
2327,10394,2459,2.095046142758588,07月27日 猪猪侠超星萌宠二
1791,10394,451,1.2826841755885197,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1590,10394,532,1.2006189517586725,长城
3124,10394,2299,1.1897952148693096,花木兰
64,10394,568,1.134862036724885,暗黑杀神
2819,10394,890,0.9642188501615677,05月20日 高能少年团：王俊凯董子健变带刀侍卫
1206,10394,2027,0.8810745111372702,奢华之旅：魁北克
2021,10394,506,0.8810745111372702,白狐
406,10395,1681,0.9559310996551627,08月25日 巴巴爸爸的探险
833,10395,2538,0.8770422874587138,太极2
1857,10395,2233,0.7293427178759068,古埃及的珍宝
999,10395,1150,0.6880600509541003,08月29日 神奇阿呦
1736,10395,451,0.6279644730092272,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1334,10395,819,0.46706078553111485,极限挑战 第一季20150802期
3012,10395,2281,0.46706078553111485,名侦探柯南：迷宫的十字路
2841,10395,1925,0.4663323346172282,09月23日 非诚勿扰：“电竞吴克群”上线 现场合唱嘻哈陷尴尬
2491,10395,1502,0.44364916731037085,07月16日 巨神战击队第三季
2561,10395,2166,0.44364916731037085,第七子：降魔之战
1159,10396,1348,1.3275403199041853,哈利波特3：阿兹卡班的逃犯
783,10396,2471,1.1545343174945983,08月09日 神奇阿呦
2266,10396,417,1.0346169850413744,大话西游之月光宝盒
1822,10396,451,1.0284361987847332,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
77,10396,568,0.9997360146383674,暗黑杀神
1470,10396,2493,0.9986240277497745,09月01日 小公主苏菲亚2
615,10396,1691,0.9742306584566814,捉妖记
2348,10396,2459,0.8987665638100599,07月27日 猪猪侠超星萌宠二
2884,10396,710,0.8353790445393315,陪安东尼度过漫长岁月
935,10396,2538,0.8258757355814026,太极2
1148,10400,1348,3.1069224914494775,哈利波特3：阿兹卡班的逃犯
766,10400,2471,2.1286915261745376,08月09日 神奇阿呦
586,10400,1691,1.7011147888287368,捉妖记
2332,10400,2459,1.3850437252096672,07月27日 猪猪侠超星萌宠二
1210,10400,2027,1.1809195799777357,奢华之旅：魁北克
2669,10400,1955,1.0928750959369273,我的青春在延安
3165,10400,2705,0.786709827743609,真的不骗你3
1279,10400,2052,0.7161424227863119,05月24日 神奇阿呦
69,10400,568,0.7132007163556104,暗黑杀神
1558,10400,1477,0.6782309632133848,卧底归来
616,10401,1691,1.0718139705564482,捉妖记
1823,10401,451,1.0095307773531048,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
936,10401,2538,0.9196449213534895,太极2
330,10401,1447,0.8203515096498538,阳光清洗
2794,10401,892,0.7643168361803419,06月22日 今晚80后脱口秀：我乐意
2112,10401,696,0.7617042597631118,宝贝小猪麦2
1471,10401,2493,0.7252825269162189,09月01日 小公主苏菲亚2
2823,10401,890,0.7170595905559047,05月20日 高能少年团：王俊凯董子健变带刀侍卫
1160,10401,1348,0.6806378577090118,哈利波特3：阿兹卡班的逃犯
1939,10401,2233,0.6532475288798203,古埃及的珍宝
630,10405,1691,1.8716130091776044,捉妖记
2356,10405,2459,0.8023828743095499,07月27日 猪猪侠超星萌宠二
947,10405,2538,0.8002884346635709,太极2
336,10405,1447,0.6567197677875589,阳光清洗
1693,10405,1947,0.4949011423762598,黎明2011年LEON-X-U红馆演唱会
2269,10405,417,0.42128389100225905,大话西游之月光宝盒
3539,10405,1747,0.41737167292743166,异形大战铁血战士2
1479,10405,2493,0.40649648623095747,09月01日 小公主苏菲亚2
2824,10405,890,0.36411769595475607,05月20日 高能少年团：王俊凯董子健变带刀侍卫
3112,10405,2571,0.34581915952175496,05月08日 巨神战击队第三季
373,10413,1447,0.11180339887498948,阳光清洗
694,10413,1691,0.11180339887498948,捉妖记
1543,10413,595,0.11180339887498948,05月14日 熊出没之春日对对碰
1725,10413,1947,0.11180339887498948,黎明2011年LEON-X-U红馆演唱会
2276,10413,417,0.11180339887498948,大话西游之月光宝盒
2481,10413,2550,0.11180339887498948,冲出康普顿
3004,10413,774,0.11180339887498948,魔力女战士
3225,10413,1300,0.11180339887498948,07月05日 贝肯熊
3501,10413,2532,0.11180339887498948,08月02日 梦想召唤王
3775,10413,360,0.11180339887498948,07月20日 熊熊乐园
1144,10418,1348,1.5776640328378713,哈利波特3：阿兹卡班的逃犯
141,10418,1174,1.0488799609873802,07月06日 今晚80后脱口秀：责任心
2330,10418,2459,1.0428416751808098,07月27日 猪猪侠超星萌宠二
2105,10418,696,0.9495224958403543,宝贝小猪麦2
1361,10418,819,0.9461298722567212,极限挑战 第一季20150802期
68,10418,568,0.8739149590735962,暗黑杀神
574,10418,1691,0.8647700940957703,捉妖记
762,10418,2471,0.8484808915568489,08月09日 神奇阿呦
1276,10418,2052,0.8257855087655996,05月24日 神奇阿呦
2730,10418,389,0.7473573952834911,07月23日 超级飞侠二
432,10420,1681,1.1688824922701202,08月25日 巴巴爸爸的探险
265,10420,1447,0.9248655564138277,阳光清洗
2649,10420,1955,0.7415816237971964,我的青春在延安
870,10420,2538,0.6664471802110241,太极2
120,10420,1174,0.6220084679281462,07月06日 今晚80后脱口秀：责任心
1638,10420,1947,0.6220084679281462,黎明2011年LEON-X-U红馆演唱会
1892,10420,2233,0.5915322230804945,古埃及的珍宝
3136,10420,904,0.5468740243419741,不懂撒娇的女人
3328,10420,1170,0.4082482904638631,03月22日 金星秀：老徐分享恋人相处秘诀
3335,10420,2456,0.4082482904638631,07月24日 神奇阿呦
543,10429,1691,1.1477700131402917,捉妖记
2100,10429,696,1.1477336087763532,宝贝小猪麦2
899,10429,2538,1.0143625849292268,太极2
2325,10429,2459,0.9569497532669856,07月27日 猪猪侠超星萌宠二
1355,10429,819,0.7923083915591668,极限挑战 第一季20150802期
1028,10429,1150,0.768663099530174,08月29日 神奇阿呦
1132,10429,1348,0.7253237503541161,哈利波特3：阿兹卡班的逃犯
458,10429,1681,0.6600754719494867,08月25日 巴巴爸爸的探险
1664,10429,1947,0.6481336581560186,黎明2011年LEON-X-U红馆演唱会
298,10429,1447,0.6459972623289573,阳光清洗
3707,10440,2506,0.21320071635561041,09月25日 豆小鸭
3708,10440,2100,0.21320071635561041,青蛙王国
3709,10440,2194,0.21320071635561041,07月25日 爱情保卫战：16岁年龄差姐弟恋
3710,10440,1741,0.21320071635561041,达芬奇密码
3711,10440,1968,0.21320071635561041,万象：消失的?篮?
3713,10440,2328,0.21320071635561041,血腥游戏
3714,10440,2277,0.21320071635561041,01月15日 欢乐喜剧人 第三季：文松飙哭戏比贱宋小宝
3715,10440,2023,0.21320071635561041,时代：遇见？行走的柠檬
3716,10440,1234,0.21320071635561041,夜市人生
3717,10440,1929,0.21320071635561041,08月30日 神奇阿呦
581,10446,1691,1.8883257619231844,捉妖记
2106,10446,696,1.1363926513178484,宝贝小猪麦2
919,10446,2538,1.122494754808849,太极2
1804,10446,451,1.0446464525154733,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
763,10446,2471,0.9778899420037728,08月09日 神奇阿呦
1146,10446,1348,0.9707683178341552,哈利波特3：阿兹卡班的逃犯
1684,10446,1947,0.9675195081423884,黎明2011年LEON-X-U红馆演唱会
469,10446,1681,0.9297887798032479,08月25日 巴巴爸爸的探险
2287,10446,764,0.8589649189591657,芭芭拉
3146,10446,904,0.69172704795778,不懂撒娇的女人
508,10447,1691,1.5436513620721983,捉妖记
1858,10447,2233,0.5212136140637075,古埃及的珍宝
1737,10447,451,0.5085745959834335,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2297,10447,2459,0.48784732982578216,07月27日 猪猪侠超星萌宠二
1083,10447,1348,0.48126423384839373,哈利波特3：阿兹卡班的逃犯
2562,10447,2166,0.41686293338838015,第七子：降魔之战
3087,10447,1734,0.39743561950402423,漫威系列片花
3092,10447,930,0.38813175415778894,集结号
407,10447,1681,0.35614260932149905,08月25日 巴巴爸爸的探险
2633,10447,1955,0.34737433092173214,我的青春在延安
871,10448,2538,1.4927833727448383,太极2
2511,10448,1502,1.0968730157700803,07月16日 巨神战击队第三季
433,10448,1681,0.9536753593856403,08月25日 巴巴爸爸的探险
2573,10448,2166,0.7876346355577549,第七子：降魔之战
1970,10448,1301,0.7298193053180588,07月06日 贝肯熊
2943,10448,1984,0.6377603551881778,豪华爱漫游：法属波利尼西亚
1438,10448,2493,0.5972701577306587,09月01日 小公主苏菲亚2
1115,10448,1348,0.587297686920287,哈利波特3：阿兹卡班的逃犯
2726,10448,389,0.5650134127537116,07月23日 超级飞侠二
3314,10448,2629,0.554635833906655,比佛利拜金狗2
1611,10449,1947,1.9702718247590982,黎明2011年LEON-X-U红馆演唱会
829,10449,2538,1.7493921665708794,太极2
2485,10449,1502,1.535968779827613,07月16日 巨神战击队第三季
502,10449,1691,1.3056301105943597,捉妖记
1852,10449,2233,1.1846732606999006,古埃及的珍宝
400,10449,1681,0.9933879851915723,08月25日 巴巴爸爸的探险
1994,10449,2526,0.8909549341996907,水怪
231,10449,1447,0.8113114997746798,阳光清洗
2553,10449,1592,0.8084563048277451,极限特工
2557,10449,2166,0.7795990845552011,第七子：降魔之战
534,10450,1691,2.2050533065191864,捉妖记
1631,10450,1947,1.7170771286906337,黎明2011年LEON-X-U红馆演唱会
2426,10450,2550,1.6494161392041378,冲出康普顿
2956,10450,2260,1.2001576445579432,超级玛丽的世界轮子风波
2928,10450,1995,1.0580224960007858,冰与火之歌：权力游戏 第四季
3013,10450,2281,1.0371965493410071,名侦探柯南：迷宫的十字路
1882,10450,2233,1.0052130275878592,古埃及的珍宝
424,10450,1681,0.910058309285134,08月25日 巴巴爸爸的探险
256,10450,1447,0.8912577473901067,阳光清洗
2387,10450,2270,0.8246424819961176,自然：宇宙 解密古老传奇
650,10457,1691,1.7599641615329986,捉妖记
2117,10457,696,0.9491007011011046,宝贝小猪麦2
1172,10457,1348,0.9329905129027934,哈利波特3：阿兹卡班的逃犯
1981,10457,1301,0.9123096565507596,07月06日 贝肯熊
2624,10457,293,0.8439386570498786,07月30日 极限挑战 第三季：孙红雷脸基尼抢镜
794,10457,2471,0.8407767360979336,08月09日 神奇阿呦
87,10457,568,0.8018879562878243,暗黑杀神
2364,10457,2459,0.7875179865734951,07月27日 猪猪侠超星萌宠二
1483,10457,2493,0.7078383287774117,09月01日 小公主苏菲亚2
2742,10457,389,0.703169401570152,07月23日 超级飞侠二
649,10458,1691,1.5114334962193015,捉妖记
1835,10458,451,1.1527778697573057,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2116,10458,696,1.0086992229872807,宝贝小猪麦2
86,10458,568,0.8863383144029184,暗黑杀神
1702,10458,1947,0.805354503976229,黎明2011年LEON-X-U红馆演唱会
959,10458,2538,0.7933331278137492,太极2
1577,10458,866,0.7578483582198845,仙剑奇侠传三
793,10458,2471,0.7242983283946414,08月09日 神奇阿呦
1050,10458,1150,0.7106877502013359,08月29日 神奇阿呦
2363,10458,2459,0.679198123877953,07月27日 猪猪侠超星萌宠二
804,10482,2471,0.36860504163714275,08月09日 神奇阿呦
1181,10482,1348,0.36860504163714275,哈利波特3：阿兹卡班的逃犯
3275,10482,1934,0.3627413243502012,08月18日 我们来了 第二季：陈妍希展现跳远绝技
2587,10482,2166,0.35864788806538,第七子：降魔之战
1718,10482,1947,0.3131322520657274,黎明2011年LEON-X-U红馆演唱会
3683,10482,2568,0.27948847923094733,07月26日 猪猪侠超星萌宠
3686,10482,2558,0.27882567650934464,福音战士新剧场版：破
3234,10482,844,0.2665070116537117,05月16日 新葫芦兄弟
3687,10482,1959,0.25614096617239596,变形金刚领袖之证
2827,10482,890,0.2520475298875748,05月20日 高能少年团：王俊凯董子健变带刀侍卫
1723,10483,1947,0.27199549582597776,黎明2011年LEON-X-U红馆演唱会
686,10483,1691,0.22537025541396205,捉妖记
2964,10483,2260,0.22537025541396205,超级玛丽的世界轮子风波
983,10483,2538,0.2009285903741076,太极2
3493,10483,2604,0.2009285903741076,星际小蚂蚁3D儿歌系列两只老虎
1990,10483,1301,0.1543033499620919,07月06日 贝肯熊
2000,10483,2526,0.1543033499620919,水怪
3316,10483,2629,0.1543033499620919,比佛利拜金狗2
3544,10483,1690,0.1543033499620919,忠烈杨家将
3731,10483,2157,0.1543033499620919,自然：自然界中的超级大盗
3192,10484,2017,0.2523423922590214,隐私保险箱
3379,10484,2563,0.24517539514526257,SHE爱而为一演唱会1
2208,10484,2204,0.23553904987764962,09月19日 猫村狂想曲
3413,10484,1706,0.22360679774997896,星际小蚂蚁3D儿歌系列采蘑菇的小姑娘
3718,10484,1262,0.22360679774997896,青衣小怪物
3719,10484,2463,0.22360679774997896,08月01日 喜羊羊发明大作战
3391,10484,1048,0.2,侏罗纪公园1
3720,10484,1595,0.2,星际小蚂蚁之环球追梦突然消失的力量
2039,10484,506,0.19286404632884316,白狐
2682,10484,1955,0.19286404632884316,我的青春在延安
834,10485,2538,2.1998188265343015,太极2
408,10485,1681,1.4966843687004288,08月25日 巴巴爸爸的探险
2403,10485,2550,1.458307055245228,冲出康普顿
1859,10485,2233,1.2864518898874857,古埃及的珍宝
2377,10485,2270,1.2679839785474194,自然：宇宙 解密古老传奇
2877,10485,2402,1.064987713141348,06月17日 非诚勿扰：播音出身爱挑刺 孟非威胁别找茬
3093,10485,2646,1.037996015394079,天使的印迹：苦难
2591,10485,2030,0.9969302201915138,我去世的吃醋女友
2563,10485,2166,0.8917705590649463,第七子：降魔之战
2860,10485,1588,0.8558956433293178,霍比特人：意外旅程
2347,10491,2459,0.5896506989836923,07月27日 猪猪侠超星萌宠二
1156,10491,1348,0.5803460403552833,哈利波特3：阿兹卡班的逃犯
610,10491,1691,0.48388208609875744,捉妖记
158,10491,1174,0.39695332568489716,07月06日 今晚80后脱口秀：责任心
1467,10491,2493,0.36874398323769314,09月01日 小公主苏菲亚2
3508,10491,1981,0.30722252743005507,豪华爱漫游：加拿大
326,10491,1447,0.3064655222031472,阳光清洗
3510,10491,2010,0.2925727172708364,万物理论
3511,10491,1619,0.2863063809824121,自然：鳄鱼伙伴
3513,10491,2582,0.2863063809824121,外来媳妇本地郎：厕所前途
509,10500,1691,1.3250811151999535,捉妖记
2404,10500,2550,0.6084810086760911,冲出康普顿
835,10500,2538,0.5616191470923864,太极2
1000,10500,1150,0.40435686344415955,08月29日 神奇阿呦
409,10500,1681,0.3523664385202281,08月25日 巴巴爸爸的探险
1860,10500,2233,0.34159145882179,古埃及的珍宝
2492,10500,1502,0.3395363146245709,07月16日 巨神战击队第三季
2564,10500,2166,0.31533625439112134,第七子：降魔之战
1335,10500,819,0.29541123814945924,极限挑战 第一季20150802期
721,10500,2471,0.26155268058008496,08月09日 神奇阿呦
1116,10512,1348,1.7453162156131083,哈利波特3：阿兹卡班的逃犯
1393,10512,335,1.1654221200465693,06月05日 熊熊乐园
736,10512,2471,1.1465967612454637,08月09日 神奇阿呦
1893,10512,2233,1.090456623632666,古埃及的珍宝
2618,10512,293,0.9756854604364665,07月30日 极限挑战 第三季：孙红雷脸基尼抢镜
872,10512,2538,0.881917024443615,太极2
1271,10512,2052,0.7366397385695879,05月24日 神奇阿呦
48,10512,568,0.6657137433523406,暗黑杀神
2317,10512,2459,0.6572677492034752,07月27日 猪猪侠超星萌宠二
1019,10512,1150,0.619819675114752,08月29日 神奇阿呦
3578,10513,498,0.24094262117709064,无人区
3661,10513,1725,0.24094262117709064,灰熊与狼的战争
3663,10513,1260,0.24094262117709064,邻居也疯狂
673,10513,1691,0.16666666666666666,捉妖记
2397,10513,2270,0.16666666666666666,自然：宇宙 解密古老传奇
2880,10513,2402,0.16666666666666666,06月17日 非诚勿扰：播音出身爱挑刺 孟非威胁别找茬
3026,10513,1930,0.16666666666666666,08月30日 西游记
3205,10513,1237,0.16666666666666666,平凡岁月
3210,10513,2133,0.16666666666666666,DIVE!!
3540,10513,1747,0.16666666666666666,异形大战铁血战士2
836,10523,2538,0.6333253923483443,太极2
101,10523,1174,0.5282227011147418,07月06日 今晚80后脱口秀：责任心
1861,10523,2233,0.49894207218054415,古埃及的珍宝
1084,10523,1348,0.4870070654569982,哈利波特3：阿兹卡班的逃犯
2405,10523,2550,0.46290393139024677,冲出康普顿
2634,10523,1955,0.44698873814031126,我的青春在延安
2493,10523,1502,0.43720925721016024,07月16日 巨神战击队第三季
3104,10523,2338,0.32025630761017426,04月14日 厉害了！我的歌：金志文成百变大咖
3105,10523,808,0.32025630761017426,09月03日 猪猪侠守卫者联盟
31,10523,568,0.2773500981126146,暗黑杀神
3561,10524,1028,0.26753685925562243,潜艇总动员4
3549,10524,2250,0.25,你是我的幸福
3463,10524,1884,0.23983843094621726,08月05日 非诚勿扰：“忧郁小王子”花式矫情
1832,10524,451,0.21057082455302714,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2033,10524,506,0.21057082455302714,白狐
3570,10524,436,0.2050368592556224,06月15日 神奇阿呦
3566,10524,2462,0.20412414523193154,07月31日 喜羊羊发明大作战
2057,10524,311,0.18775118923607945,机械姬
2152,10524,348,0.18775118923607945,07月08日 我想和你唱 第二季：萧敬腾被爆撩妹有绝招
2584,10524,2166,0.18540001477215018,第七子：降魔之战
266,10533,1447,0.8154937161377875,阳光清洗
2650,10533,1955,0.5425968336079001,我的青春在延安
434,10533,1681,0.35940973564094014,08月25日 巴巴爸爸的探险
3079,10533,1994,0.35940973564094014,冰与火之歌：权力游戏 第六季
2893,10533,1055,0.32539568672798425,极限挑战 第二季20160605期
